% Model:              2D_2018_fixed_bottom_liquid__voltage_sweeps__2_wd_1.2mps.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 25 2021, 16:19
% Table:              Probe Table 5 - 
% Time (s)               Spatial coordinate x (mm), x_center_of_mass
0                        26.499998484261653
2.34375E-5               26.499998257054315
4.6875E-5                26.499997795543948
9.375E-5                 26.499995911933006
1.875E-4                 26.49998822706942
2.8125000000000003E-4    26.499976615249086
4.6875000000000004E-4    26.49993818515996
6.5625E-4                26.499885249108537
0.00103125               26.49972826918103
0.00140625               26.499527186183098
0.00215625               26.499002235900473
0.00290625               26.49840291637627
0.0036562499999999998    26.497771819098013
0.005156249999999999     26.496535854262778
0.005156249999999999     26.496535323256172
0.006024352983327798     26.495890666976912
0.006892455966655596     26.49532698523227
0.006892455966655596     26.495326764175473
0.007595619383151113     26.49491408236137
0.007595619383151113     26.4949163417087
0.009001946216142146     26.494039967295905
0.009001946216142146     26.494048546550612
0.009353527924389905     26.49381579820694
0.009353527924389905     26.49381491618134
0.009529318778513785     26.49369232908158
0.009529318778513785     26.493692370500874
0.009617214205575724     26.493628975324718
0.00969632008993147      26.49357015388057
0.00969632008993147      26.49357389748641
0.009838710681771811     26.493461281144526
0.009838710681771811     26.493461035307142
0.009909905977691983     26.493402769979312
0.009981101273612155     26.493342756669254
0.009981101273612155     26.49334281373551
0.010123491865452496     26.49321529279056
0.010123491865452496     26.493215065189204
0.010408273049133181     26.492938387226236
0.010408273049133181     26.492939299158834
0.010550663640973523     26.492795647627556
0.010693054232813864     26.4926482840233
0.010693054232813864     26.492649291277292
0.010910912251791197     26.492416177028982
0.010910912251791197     26.492415567651452
0.011346628289745864     26.491934895686363
0.011346628289745864     26.491935059870627
0.012218060365655196     26.490987236596755
0.012218060365655196     26.49098679224414
0.013960924517473864     26.489112812704523
0.013960924517473864     26.489113021402144
0.014832356593383196     26.48815619651047
0.014832356593383196     26.488156024341503
0.016575220745201864     26.486260788379024
0.016575220745201864     26.48626048186752
0.017446652821111196     26.48532347295895
0.01831808489702053      26.484413595960106
0.01831808489702053      26.484411862262572
0.01967858606096143      26.483086402457122
0.01967858606096143      26.483081623618993
0.022399588388843233     26.480827919576928
0.022399588388843233     26.48082811735488
0.02390959018036926      26.47968430641544
0.02390959018036926      26.479682713742804
