% Model:              first_sketch_v06__sigmasweep_adaptivemesh_179.9CA.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 31 2021, 19:02
% Dimension:          2
% Nodes:              304
% Expressions:        6
% Description:        Entity index, r-coordinate, z-coordinate
% Length unit:        mm
% r                       z                        dom @ t=27               r (mm) @ t=27            z (mm) @ t=27            dom @ t=37               r (mm) @ t=37            z (mm) @ t=37
0.49720557900588147       0.31834775519996594      4                        0.49720557900588147      0.31834775519996594      4                        0.49340504013271         0.3560821685191865
0.5052392007128917        0.31667040213691633      4                        0.5052392007128917       0.31667040213691633      4                        0.5010758922874441       0.3534342452012065
0.5132575966112755        0.3149180900902792       4                        0.5132575966112755       0.3149180900902792       4                        0.5087078452381298       0.35069322880677756
0.5212593252867913        0.3130875747264956       4                        0.5212593252867913       0.3130875747264956       4                        0.5162983001375872       0.3478564339120236
0.529242637495999         0.31117552430404877      4                        0.529242637495999        0.31117552430404877      4                        0.5238443342193025       0.3449212022468389
0.5372056375426802        0.30917848239653367      4                        0.5372056375426802       0.30917848239653367      4                        0.5313428591387508       0.3418848515745721
0.5451463642755399        0.30709284115656127      4                        0.5451463642755399       0.30709284115656127      4                        0.5387907016227974       0.3387446432509923
0.5530627779020012        0.3049148340959019       4                        0.5530627779020012       0.3049148340959019       4                        0.5461845950276605       0.3354977807272008
0.5609525294758684        0.30264059224326706      4                        0.5609525294758684       0.30264059224326706      4                        0.5535209701496446       0.3321415012353719
0.568812863358926         0.3002661767557757       4                        0.568812863358926        0.3002661767557757       4                        0.5607958751972875       0.32867312766879425
0.5766409268727715        0.2977874884406384       4                        0.5766409268727715       0.2977874884406384       4                        0.5680052735582043       0.3250899397725149
0.5844337779598148        0.2952002518944973       4                        0.5844337779598148       0.2952002518944973       4                        0.5751450580408699       0.3213891588200986
0.5921882840077451        0.29250003491877763      4                        0.5921882840077451       0.29250003491877763      4                        0.5822109662929378       0.3175679824355935
0.599900606452517         0.2896824301012844       4                        0.599900606452517        0.2896824301012844       4                        0.5891981253698408       0.31362384232427787
0.607566609226059         0.2867429282350583       4                        0.607566609226059        0.2867429282350583       4                        0.5961014428891188       0.3095542198684111
0.6151820639664305        0.28367683218267464      4                        0.6151820639664305       0.28367683218267464      4                        0.6029158045360821       0.30535652705768684
0.6227425700471994        0.28047926692653524      4                        0.6227425700471994       0.28047926692653524      4                        0.6096360116641985       0.30102812338813617
0.6302429639701996        0.27714542669226955      4                        0.6302429639701996       0.27714542669226955      4                        0.6162562717371479       0.2965666458407073
0.6376777004911268        0.27367043375509165      4                        0.6376777004911268       0.27367043375509165      4                        0.6227705592491211       0.2919698036952913
0.6450408934242413        0.27004931707019786      4                        0.6450408934242413       0.27004931707019786      4                        0.6291726670005989       0.28723534056243244
0.6523260254145038        0.26627715708893945      4                        0.6523260254145038       0.26627715708893945      4                        0.6354559700642243       0.28236121032301775
0.6595262542481504        0.26234894095805045      4                        0.6595262542481504       0.26234894095805045      4                        0.6416137088832035       0.2773453705332891
0.6666339495129463        0.25825981748747306      4                        0.6666339495129463       0.25825981748747306      4                        0.6476386075832108       0.27218608903610303
0.6736411293236795        0.2540048732690832       4                        0.6736411293236795       0.2540048732690832       4                        0.6535232634622383       0.26688163299557915
0.6805389731570587        0.2495794302580116       4                        0.6805389731570587       0.2495794302580116       4                        0.65925974908955         0.26143061511779514
0.6873181537102268        0.2449788714823425       4                        0.6873181537102268       0.2449788714823425       4                        0.6648399057667838       0.255831741945588
0.6939685819277723        0.2401988242091492       4                        0.6939685819277723       0.2401988242091492       4                        0.6702551412585847       0.2500840045315713
0.70047938847168          0.23523521604053824      4                        0.70047938847168         0.23523521604053824      4                        0.6754964264530652       0.2441867029150566
0.7068391132259092        0.2300841632307034       4                        0.7068391132259092       0.2300841632307034       4                        0.680554454070941        0.2381392698971225
0.7130352052894061        0.2247424112511188       4                        0.7130352052894061       0.2247424112511188       4                        0.6854192419976979       0.23194174349399418
0                         1.25                     5                        0                        1.25                     5                        0                        1.25
0.0986842105263157        1.25                     5                        0.0986842105263157       1.25                     5                        0.0986842105263157       1.25
0.1973684210526314        1.25                     5                        0.1973684210526314       1.25                     5                        0.1973684210526314       1.25
0.2960526315789469        1.2499999999999998       5                        0.2960526315789469       1.2499999999999998       5                        0.2960526315789469       1.2499999999999998
0.3947368421052628        1.25                     5                        0.3947368421052628       1.25                     5                        0.3947368421052628       1.25
0.49342105263157865       1.25                     5                        0.49342105263157865      1.25                     5                        0.49342105263157865      1.25
0.592105263157894         1.2499999999999996       5                        0.592105263157894        1.2499999999999996       5                        0.592105263157894        1.2499999999999996
0.6907894736842097        1.25                     5                        0.6907894736842097       1.25                     5                        0.6907894736842097       1.25
0.7894736842105256        1.2500000000000002       5                        0.7894736842105256       1.2500000000000002       5                        0.7894736842105256       1.2500000000000002
0.8881578947368413        1.25                     5                        0.8881578947368413       1.25                     5                        0.8881578947368413       1.25
0.9868421052631564        1.25                     5                        0.9868421052631564       1.25                     5                        0.9868421052631564       1.25
1.0855263157894726        1.2500000000000004       5                        1.0855263157894726       1.2500000000000004       5                        1.0855263157894726       1.2500000000000004
1.7763157894736818        1.2500000000000002       5                        1.7763157894736818       1.2500000000000002       5                        1.7763157894736818       1.2500000000000002
1.875                     1.25                     5                        1.875                    1.25                     5                        1.875                    1.25
1.1842105263157885        1.25                     5                        1.1842105263157885       1.25                     5                        1.1842105263157885       1.25
1.2828947368421042        1.25                     5                        1.2828947368421042       1.25                     5                        1.2828947368421042       1.25
1.38157894736842          1.2499999999999998       5                        1.38157894736842         1.2499999999999998       5                        1.38157894736842         1.2499999999999998
1.6776315789473677        1.2500000000000002       5                        1.6776315789473677       1.2500000000000002       5                        1.6776315789473677       1.2500000000000002
1.4802631578947358        1.25                     5                        1.4802631578947358       1.25                     5                        1.4802631578947358       1.25
1.5789473684210509        1.25                     5                        1.5789473684210509       1.25                     5                        1.5789473684210509       1.25
0.6950998757304222        1.656290920762979E-4     6                        0.6950998757304222       1.656290920762979E-4     6                        0.6285513737758975       1.566536742386391E-4
0.6901720344945991        0                        6                        0.6901720344945991       0                        6                        0.6233768522398522       0
0.6987810272271494        4.939376706924036E-4     6                        0.6987810272271494       4.939376706924036E-4     6                        0.6331338578884184       5.413752666192494E-4
0.7017866861523242        8.925235669305814E-4     6                        0.7017866861523242       8.925235669305814E-4     6                        0.6367690410629332       0.0010116122868986128
0.7045295290402889        0.0013596965922986954    6                        0.7045295290402889       0.0013596965922986954    6                        0.6399902277941732       0.0015513794492441626
0.7074180787228408        0.0019598474532191183    6                        0.7074180787228408       0.0019598474532191183    6                        0.643325199416385        0.0022335409854496928
0.710485074179219         0.0027206862040907286    6                        0.710485074179219        0.0027206862040907286    6                        0.6468227669704721       0.003085907306137306
0.7137484879020568        0.003673345699389854     6                        0.7137484879020568       0.003673345699389854     6                        0.6505094643814431       0.004139348451231706
0.7172389494147886        0.004860566182453071     6                        0.7172389494147886       0.004860566182453071     6                        0.6544239047963982       0.0054367235700921055
0.7209722808857943        0.006330481258787897     6                        0.7209722808857943       0.006330481258787897     6                        0.6585870111092829       0.0070257102573333475
0.7291945903714148        0.010351210625681395     6                        0.7291945903714148       0.010351210625681395     6                        0.6677007162021794       0.011305799654752051
0.7249553141624937        0.008138201471814233     6                        0.7249553141624937       0.008138201471814233     6                        0.6630091540447197       0.008960195617129189
0.7336825085525741        0.013045132816474474     6                        0.7336825085525741       0.013045132816474474     6                        0.6726570722319845       0.014134762069035935
0.7384015259664821        0.016307472080428022     6                        0.7384015259664821       0.016307472080428022     6                        0.6778643235633699       0.01752956240738625
0.7433174744134242        0.020235967614077803     6                        0.7433174744134242       0.020235967614077803     6                        0.683293368509014        0.021581022314026133
0.7585256506777339        0.03705856464997832      6                        0.7585256506777339       0.03705856464997832      6                        0.7002787160092669       0.03861499604007087
0.7534914817095798        0.030521088269290418     6                        0.7534914817095798       0.030521088269290418     6                        0.6946004817701685       0.0320445831102075
0.7483743488036922        0.024936346178760067     6                        0.7483743488036922       0.024936346178760067     6                        0.6888951645369156       0.0263854806171156
0.7631368233892574        0.04428827705000824      6                        0.7631368233892574       0.04428827705000824      6                        0.7055795134700807       0.045828999515506376
0.6951689301689756        0                        7                        0.6951689301689756       0                        7                        0.6286648798233111       0
0.6901720344945991        0                        7                        0.6901720344945991       0                        7                        0.6233768522398522       0
0.6988651702275327        0                        7                        0.6988651702275327       0                        7                        0.6332577481786711       0
0.701933481899691         0                        7                        0.701933481899691        0                        7                        0.6369170511815435       0
0.7046761415140306        0                        7                        0.7046761415140306       0                        7                        0.6401236752497237       0
0.7075435906914698        0                        7                        0.7075435906914698       0                        7                        0.6434206530885342       0
0.7106318928018294        0                        7                        0.7106318928018294       0                        7                        0.6469251233029817       0
0.713969930425681         0                        7                        0.713969930425681        0                        7                        0.6506735006123291       0
0.7175872988052427        0                        7                        0.7175872988052427       0                        7                        0.6547035394228351       0
0.721520134433951         0                        7                        0.721520134433951        0                        7                        0.6590619739762003       0
0.7258078934094345        0                        7                        0.7258078934094345       0                        7                        0.6637985127860097       0
0.7304963478828854        0                        7                        0.7304963478828854       0                        7                        0.6689712473054703       0
0.7356377905998837        0                        7                        0.7356377905998837       0                        7                        0.674644869312475        0
0.7412891487217544        0                        7                        0.7412891487217544       0                        7                        0.68088851972015         0
0.7475140545565038        0                        7                        0.7475140545565038       0                        7                        0.6877791348525263       0
0.7543834247546765        0                        7                        0.7543834247546765       0                        7                        0.6954007641585846       0
0.7619732902888326        0                        7                        0.7619732902888326       0                        7                        0.7038416686703376       0
0.7703682541753635        0                        7                        0.7703682541753635       0                        7                        0.7131967385363288       0
0.7796576406078669        0                        7                        0.7796576406078669       0                        7                        0.7235620352447072       0
0.7899388602444072        0                        7                        0.7899388602444072       0                        7                        0.7350380965571285       0
0.8013148103018476        0                        7                        0.8013148103018476       0                        7                        0.7477275583045011       0
0.813896067997789         0                        7                        0.813896067997789        0                        7                        0.7617385525930178       0
0.827801825743261         0                        7                        0.827801825743261        0                        7                        0.7771865815588422       0
0.843136593254481         0                        7                        0.843136593254481        0                        7                        0.7941692234131204       0
0.8599131095054895        0                        7                        0.8599131095054895       0                        7                        0.8126818575539154       0
0.8777998520436263        0                        7                        0.8777998520436263       0                        7                        0.8323429832317946       0
0.8968599600710488        0                        7                        0.8968599600710488       0                        7                        0.8532095936966356       0
0.9169756566800519        0                        7                        0.9169756566800519       0                        7                        0.875142249123465        0
0.9374681891777568        0                        7                        0.9374681891777568       0                        7                        0.8973969894687608       0
0.9586421415271404        0                        7                        0.9586421415271404       0                        7                        0.920304053978747        0
0.9807411645210183        0                        7                        0.9807411645210183       0                        7                        0.9441237866294178       0
1.875                     0                        7                        1.875                    0                        7                        1.875                    0
1.784745052542039         0                        7                        1.784745052542039        0                        7                        1.782395972574854        0
1.003790736283793         0                        7                        1.003790736283793        0                        7                        0.9688795403603992       0
1.7029786997204746        0                        7                        1.7029786997204746       0                        7                        1.6983575713082042       0
1.0275835839685157        0                        7                        1.0275835839685157       0                        7                        0.9943463220854662       0
1.6289075762452634        0                        7                        1.6289075762452634       0                        7                        1.6221044605333168       0
1.0517655952230942        0                        7                        1.0517655952230942       0                        7                        1.02014620615746         0
1.5618057900669753        0                        7                        1.5618057900669753       0                        7                        1.552910113137107        0
1.0765042121872836        0                        7                        1.0765042121872836       0                        7                        1.046460048442934        0
1.501011613608518         0                        7                        1.501011613608518        0                        7                        1.4901091746021322       0
1.101885218532335         0                        7                        1.101885218532335        0                        7                        1.0733801682690522       0
1.445928891510683         0                        7                        1.445928891510683        0                        7                        1.4331017753120499       0
1.1275983469661153        0                        7                        1.1275983469661153       0                        7                        1.100579614140874        0
1.3960187395955888        0                        7                        1.3960187395955888       0                        7                        1.381346187112892        0
1.153601818387249         0                        7                        1.153601818387249        0                        7                        1.1280177174236985       0
1.3507896836238298        0                        7                        1.3507896836238298       0                        7                        1.33434889063876         0
1.1804704727033108        0                        7                        1.1804704727033108       0                        7                        1.1563024088232878       0
1.3098029163719385        0                        7                        1.3098029163719385       0                        7                        1.2916700357511557       0
1.2084853211895286        0                        7                        1.2084853211895286       0                        7                        1.1857279257020434       0
1.2726582237459965        0                        7                        1.2726582237459965       0                        7                        1.25290875228676         0
1.2389941651763479        0                        7                        1.2389941651763479       0                        7                        1.2177032518330613       0
0.777197770719004         0.10267843360403896      8                        0.777197770719004        0.10267843360403896      8                        0.7260929105196179       0.10348079586017392
0.777180874727518         0.09516703381497453      8                        0.777180874727518        0.09516703381497453      8                        0.7250969916091345       0.09604658019396942
0.7766986986998005        0.08765283689576642      8                        0.7766986986998005       0.08765283689576642      8                        0.7236862698473316       0.08862864904650318
0.7757336780872628        0.0801634603722074       8                        0.7757336780872628       0.0801634603722074       8                        0.7218442239439872       0.08124794092927345
0.7667339432735499        0.05112173413283196      8                        0.7667339432735499       0.05112173413283196      8                        0.7098282701057939       0.05261050915294413
0.7631368233892574        0.04428827705000824      8                        0.7631368233892574       0.04428827705000824      8                        0.7055795134700807       0.045828999515506376
0.774269191064462         0.07272976348402177      8                        0.774269191064462        0.07272976348402177      8                        0.7195541698161639       0.07392797006568858
0.7722898703173803        0.0653858610521475       8                        0.7722898703173803       0.0653858610521475       8                        0.7167993123938389       0.06669494853840749
0.7697819906850775        0.05816938744650776      8                        0.7697819906850775       0.05816938744650776      8                        0.7135628672877196       0.05957817019741526
1.875                     1.25                     9                        1.875                    1.25                     9                        1.875                    1.25
1.8749999999999998        1.153577143000734        9                        1.8749999999999998       1.153577143000734        9                        1.8749999999999998       1.153577143000734
1.8749999999999998        1.0571542860014669       9                        1.8749999999999998       1.0571542860014669       9                        1.8749999999999998       1.0571542860014669
