<Group>																					
Detector1																					
11																					
76		76		76		76		76		76		76		76		76		76		76	
oct14_1428_1.25vpp_300rpm_2200cyc_1st	T637382824307704165	oct14_1832_1.75vpp_300rpm_2200cyc_1st	T637382824307704673	oct14_1857_1.75vpp_300rpm_1000cyc_1st	T637382824307705118	oct14_1919_1.75vpp_300rpm_400cyc_1st	T637382824307705563	oct14_2021_1.75vpp_300rpm_1600cyc_1st	T637382824307706008	oct14_2045_1.75vpp_300rpm_1600cyc_1st	T637382824307706454	oct15_0100_2vpp_300rpm_2000cyc_1st	T637382824307706899	oct15_0120_2vpp_350rpm_2000cyc_1st	T637382824307707344	oct15_0142_2vpp_400rpm_2000cyc_1st	T637382824307707789	oct15_0204_2vpp_450rpm_6000cyc_1st	T637382824307708234	oct15_0258_2vpp_500rpm_12000cyc_1st	T637382824307708679
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
604	3607.73535	604	5280.575	604	2462.34253	604	1658.1554	604	4408.09766	604	3476.68286	604	11674.6973	604	1766.17627	604	1152.075	604	1466.12146	604	1130.07214
606	3392.65015	606	4811.30762	606	2264.28955	606	1674.15833	606	4105.952	606	3250.597	606	10877.6826	606	1687.16077	606	1057.06311	606	1416.11328	606	1145.0741
608	3134.55518	608	4492.14	608	2214.277	608	1528.132	608	3781.80786	608	3002.50928	608	10028.6807	608	1544.13477	608	993.0557	608	1373.10657	608	1153.07507
610	2942.48926	610	4280.03467	610	2096.24829	610	1466.12146	610	3517.699	610	2761.431	610	9475.07	610	1494.1261	610	1038.06091	610	1213.08313	610	1084.06641
612	2966.497	612	4159.97754	612	2102.24976	612	1513.12939	612	3444.67041	612	2779.43652	612	9023.599	612	1577.1405	612	1101.06848	612	1309.0968	612	1105.069
614	2696.41064	614	3873.84766	614	1971.21948	614	1382.10791	614	3393.65063	614	2618.38721	614	8398.984	614	1413.11279	614	1020.05878	614	1270.09119	614	1084.06641
616	2519.35864	616	3650.753	616	1790.181	616	1346.10242	616	3091.54	616	2650.39673	616	8128.732	616	1410.1123	616	975.0537	616	1158.07581	616	1024.0592
618	2440.33643	618	3545.71021	618	1777.17847	618	1309.0968	618	3054.527	618	2377.31934	618	7583.248	618	1298.09521	618	978.054	618	1121.071	618	926.048462
620	2448.33862	620	3351.63452	620	1737.17053	620	1294.0946	620	2869.465	620	2238.283	620	7238.96	620	1357.104	620	863.042053	620	1132.07239	620	978.054
622	2236.28247	622	3143.55835	622	1677.15894	622	1206.08215	622	2792.44043	622	2250.28613	622	6910.69775	622	1241.087	622	912.047	622	1095.06775	622	971.0533
624	2156.2627	624	2948.49121	624	1583.1416	624	1215.08337	624	2630.39087	624	2067.24146	624	6402.31543	624	1230.08545	624	884.0441	624	1038.06091	624	871.042847
626	1993.22449	626	2929.48486	626	1529.13208	626	1125.07153	626	2445.338	626	2041.23535	626	6100.102	626	1206.08215	626	879.04364	626	1041.06128	626	912.047
