<Group>
Detector1
10
76		76		76		76		76		76		76		76		76		76	
oct19_1946_2vpp_350rpm_2000cyc_1st	T637388969571434972	oct19_1957_2vpp_300rpm_2000cyc_1st	T637388969571434973	oct19_2010_2vpp_400rpm_4000cyc_1st	T637388969571434974	oct19_2347_2vpp_450rpm_8000cyc_1st	T637388969571434975	oct20_1422_2vpp_400rpm_4000cyc_1st	T637388969571434976	oct20_1529_2vpp_450rpm_8000cyc_1st	T637388969571434977	oct20_1715_2vpp_500rpm_12000cyc_1st	T637388969571434978	oct20_1800_2vpp_500rpm_12000cyc_1st	T637388969571434979	oct20_2010_2vpp_550rpm_60000cyc_1st	T637388969571434980	oct20_2215_2vpp_550rpm_54000cyc_1st	T637388969571434982
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
630	879.04364	630	1873.19824	630	691.027	630	883.044067	630	1121.071	630	1097.068	630	812.037231	630	829.0388	630	954.051453	630	1033.0603
632	802.0363	632	1710.16528	632	744.03125	632	809.037	632	1091.06726	632	1037.06079	632	781.0345	632	789.035156	632	871.042847	632	992.0556
634	852.041	634	1572.13965	634	684.0264	634	831.039	634	1054.06274	634	992.0556	634	791.035339	634	828.038757	634	904.0462	634	960.052063
636	827.038635	636	1592.14319	636	696.027344	636	802.0363	636	976.053833	636	943.050232	636	716.029	636	791.035339	636	872.042969	636	935.0494
638	808.036865	638	1374.10669	638	680.0261	638	753.032043	638	977.053955	638	951.0511	638	784.0347	638	721.029358	638	854.0412	638	923.048157
640	723.029541	640	1361.10461	640	673.0256	640	792.035461	640	913.0471	640	972.0534	640	747.031555	640	777.0341	640	825.038452	640	955.0515
642	733.030334	642	1265.09045	642	655.024231	642	724.0296	642	891.044861	642	913.0471	642	765.0331	642	806.0367	642	839.0398	642	904.0462
644	722.0295	644	1224.08459	644	606.020752	644	758.0325	644	887.044434	644	933.0492	644	781.0345	644	760.032654	644	832.0391	644	940.0499
646	706.028137	646	1183.0791	646	635.022766	646	742.0311	646	955.0515	646	910.0468	646	739.0309	646	810.037048	646	826.0386	646	883.044067
648	690.0269	648	1060.06348	648	612.0212	648	711.028564	648	832.0391	648	823.038269	648	748.0316	648	784.0347	648	825.038452	648	859.0417
650	659.024536	650	1074.06519	650	598.0202	650	684.0264	650	898.0456	650	853.041138	650	752.032	650	710.0285	650	856.0414	650	774.0339
652	638.023	652	921.0479	652	651.0239	652	639.0231	652	870.0428	652	835.039368	652	690.0269	652	742.0311	652	806.0367	652	821.0381
654	634.0227	654	982.0545	654	563.0179	654	684.0264	654	761.0327	654	833.0392	654	710.0285	654	744.03125	654	764.032959	654	771.033569
656	568.01825	656	847.0405	656	545.0168	656	660.0246	656	792.035461	656	805.0366	656	705.0281	656	721.029358	656	734.030457	656	697.027466
658	627.0222	658	804.0365	658	582.019165	658	677.0259	658	832.0391	658	805.0366	658	676.0258	658	730.0301	658	718.0291	658	778.0342
660	638.023	660	891.044861	660	591.0197	660	636.0228	660	777.0341	660	791.035339	660	738.030762	660	757.032349	660	731.0302	660	774.0339
662	597.020142	662	771.033569	662	561.017761	662	627.0222	662	770.0335	662	709.0284	662	711.028564	662	722.0295	662	777.0341	662	750.0318
664	538.016357	664	711.028564	664	599.020264	664	647.0237	664	779.0343	664	749.0317	664	736.0306	664	713.028748	664	741.031	664	727.029846
666	609.020935	666	687.0267	666	580.019	666	616.0214	666	795.0357	666	812.037231	666	728.029968	666	747.031555	666	725.0297	666	698.0275
668	602.020447	668	676.0258	668	527.0157	668	615.021362	668	742.0311	668	758.0325	668	728.029968	668	712.0286	668	691.027	668	655.024231
670	589.0196	670	685.0265	670	542.0166	670	609.020935	670	744.03125	670	757.032349	670	722.0295	670	680.0261	670	749.0317	670	751.03186
672	578.01886	672	668.0252	672	559.017639	672	609.020935	672	686.0266	672	765.0331	672	700.0277	672	720.0293	672	730.0301	672	758.0325
674	606.020752	674	688.026733	674	543.016663	674	629.022339	674	732.0303	674	779.0343	674	763.0329	674	691.027	674	754.0321	674	659.024536
676	582.019165	676	677.0259	676	599.020264	676	586.0194	676	757.032349	676	717.029053	676	722.0295	676	694.0272	676	703.027954	676	683.026367
678	573.018555	678	662.0248	678	560.0177	678	587.0195	678	721.029358	678	764.032959	678	676.0258	678	762.032837	678	694.0272	678	699.0276
680	548.016968	680	614.0213	680	524.0155	680	606.020752	680	738.030762	680	729.03	680	701.0278	680	728.029968	680	667.025146	680	733.030334
682	544.0167	682	584.0193	682	560.0177	682	592.0198	682	687.0267	682	678.026	682	695.0273	682	695.0273	682	717.029053	682	725.0297
684	542.0166	684	632.0226	684	559.017639	684	572.0185	684	724.0296	684	737.0307	684	688.026733	684	689.0268	684	713.028748	684	679.026062
686	558.0176	686	620.0217	686	554.017334	686	577.0188	686	768.0333	686	699.0276	686	741.031	686	691.027	686	683.026367	686	726.0298
688	583.0192	688	576.018738	688	536.016235	688	578.01886	688	722.0295	688	708.0283	688	742.0311	688	688.026733	688	697.027466	688	668.0252
690	558.0176	690	572.0185	690	543.016663	690	560.0177	690	730.0301	690	717.029053	690	728.029968	690	710.0285	690	707.028259	690	636.0228
692	595.02	692	623.0219	692	524.0155	692	600.0203	692	742.0311	692	707.028259	692	750.0318	692	747.031555	692	710.0285	692	676.0258
694	554.017334	694	602.020447	694	525.015564	694	596.0201	694	719.029236	694	681.0262	694	686.0266	694	678.026	694	751.03186	694	670.0254
696	526.0156	696	578.01886	696	513.0149	696	542.0166	696	689.0268	696	682.0263	696	713.028748	696	704.028	696	679.026062	696	677.0259
698	519.0152	698	574.0186	698	503.014282	698	554.017334	698	753.032043	698	691.027	698	718.0291	698	687.0267	698	697.027466	698	676.0258
700	510.0147	700	602.020447	700	561.017761	700	544.0167	700	714.0288	700	714.0288	700	660.0246	700	689.0268	700	672.0255	700	710.0285
</Group>
