% Model:              2D_2018_fixed_bottom_liquid__voltage_sweeps__2_wd_0p5mps.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 24 2021, 15:10
% Table:              Probe Table 5 - 
% Time (s)               Spatial coordinate x (mm), x_center_of_mass
0                        26.800001253802055
9.375E-5                 26.799999714633728
1.703523452348464E-4     26.799997420046182
3.235570357045392E-4     26.79998905390051
4.76761726174232E-4      26.79997676320748
7.831711071136176E-4     26.799939975918686
0.0010895804880530031    26.799893705368444
0.0017023992499317743    26.799784529737767
0.0023152180118105456    26.79967860825856
0.003540855535568088     26.799617079549453
0.0047664930593256305    26.79982101757561
0.005992130583083173     26.80038345055473
0.005992130583083173     26.800380321319484
0.007217768106840715     26.8013653114228
0.007217768106840715     26.801365620370643
0.007830586868719486     26.801966660207633
0.007830586868719486     26.801968376579023
0.008443405630598257     26.802675675583796
0.008443405630598257     26.80267686514893
0.008749815011537643     26.8030542125862
0.008749815011537643     26.80305587877193
0.008903019702007336     26.803249649478836
0.008903019702007336     26.80324992377547
0.008979622047242182     26.803347902719135
0.009056224392477028     26.803446926451667
0.009056224392477028     26.803448643693784
0.009132826737711874     26.803548499881366
0.00920942908294672      26.803649127397886
0.00920942908294672      26.803648474537418
0.009347313304369444     26.803831517546477
0.009347313304369444     26.803832402977864
0.009416255415080807     26.803924277759535
0.009416255415080807     26.803924410478768
0.00955413963650353      26.804109319033763
0.00955413963650353      26.80410866592469
0.009623081747214893     26.80420126961776
0.009623081747214893     26.804201410945204
0.009760965968637616     26.8043876327557
0.009760965968637616     26.804388301659852
0.009829908079348979     26.80448157720114
0.009912638612202613     26.804593823800825
0.009912638612202613     26.804593380422077
0.0100102606409699       26.80472596012371
0.010107882669737188     26.804858877440903
0.010107882669737188     26.804858740313442
0.010283602321518306     26.805098951640232
0.010283602321518306     26.805099853526055
0.010371462147408866     26.805220006565506
0.010459321973299426     26.80534046091254
0.010459321973299426     26.80534017555092
0.010635041625080544     26.805582312089346
0.010635041625080544     26.80558028055946
0.010722901450971104     26.80570161401205
0.010810761276861664     26.805823335044764
0.010898621102752224     26.80594544581043
0.010898621102752224     26.80594534584348
0.011023030616213257     26.806118581463956
0.01114744012967429      26.80629255943071
0.01114744012967429      26.806292540534653
0.011371377253904148     26.80660883662675
0.011371377253904148     26.80660923189849
0.011819251502363863     26.80726080960951
0.011819251502363863     26.80726329614446
0.012043188626593721     26.80759391727995
0.012267125750823579     26.80792979258963
0.012267125750823579     26.807929760044047
0.012379094312938509     26.80809861769284
0.012491062875053438     26.80826869163639
0.012603031437168368     26.80843996942674
0.012826968561398226     26.80878728334072
0.012826968561398226     26.808784500095925
0.013274842809857941     26.809495921668102
0.013274842809857941     26.80949926405563
0.014170591306777372     26.810989454518
0.014170591306777372     26.810988057417795
0.014618465555237088     26.811748031117496
0.015066339803696803     26.812521426608317
0.015066339803696803     26.812522604356992
0.015872513450924292     26.813950504531814
0.015872513450924292     26.813950305527495
0.016275600274538036     26.81467255461633
0.01667868709815178      26.815402543850595
0.01667868709815178      26.815404163152504
0.017484860745379267     26.816889249783586
0.017484860745379267     26.81688916281624
0.019097208039834244     26.81993073053369
0.019097208039834244     26.81993173072458
0.01990338168706173      26.82146587779203
0.01990338168706173      26.82146543630809
0.02087079006373472      26.82331678063599
0.02087079006373472      26.823315802730548
0.02280560681708069      26.82703216797039
0.02280560681708069      26.827031076308025
0.026675240323772637     26.834492349412916
0.026675240323772637     26.834493478165594
0.028610057077118608     26.838230817609514
0.028610057077118608     26.838228803190535
0.032479690583810554     26.84567506131997
0.032479690583810554     26.845677241588923
0.040218957597194446     26.86059552953538
0.040218957597194446     26.860595805462335
0.04408859110388639      26.868082595573238
0.04408859110388639      26.868085433961024
0.05182785811727028      26.882934824035686
0.05182785811727028      26.88293823958572
0.06182785811727028      26.901846520445016
0.06182785811727028      26.901849475154098
0.07182785811727029      26.92035770216919
0.07182785811727029      26.920363582929152
0.08182785811727028      26.938330830979865
0.08182785811727028      26.93833649084176
0.09182785811727028      26.955757759987197
0.10182785811727027      26.972462791014927
0.10182785811727027      26.97248597811385
0.11182785811727027      26.98850332274164
0.12182785811727026      27.003750504618925
0.12182785811727026      27.003765237673438
0.13182785811727027      27.018268467000627
0.14182785811727028      27.03199081007717
0.1518278581172703       27.045192298770512
0.1518278581172703       27.045207492487
0.1618278581172703       27.05742999676811
0.1718278581172703       27.0689850286798
0.1818278581172703       27.0800928756351
0.19182785811727032      27.090268413165493
0.19182785811727032      27.090285611927033
0.20182785811727033      27.099926878688244
0.21182785811727034      27.109038634139807
0.22182785811727035      27.11778578139245
0.23182785811727036      27.12577824013636
0.24182785811727037      27.13323160748435
0.24182785811727037      27.133243925416764
0.2518278581172704       27.14028391528731
0.2618278581172704       27.14692336233524
0.2718278581172704       27.15329092013749
0.2818278581172704       27.15911146413519
0.2918278581172704       27.164542808677332
0.3018278581172704       27.169607959254048
0.3018278581172704       27.16961671611538
0.31182785811727043      27.174435342521907
0.32182785811727044      27.179013192923996
0.33182785811727045      27.183416097147116
0.34182785811727046      27.187448560265796
0.35182785811727046      27.1912077471425
0.3618278581172705       27.19470852491128
0.3718278581172705       27.198060456858904
0.3818278581172705       27.201177727314352
0.3918278581172705       27.204089361853917
0.4018278581172705       27.206794348704534
0.4018278581172705       27.20680054660059
0.4118278581172705       27.209293185423164
0.4218278581172705       27.21167838821886
0.43182785811727054      27.213980585334102
0.44182785811727054      27.216097656191916
0.45182785811727055      27.21807403246817
0.46182785811727056      27.219915647558032
