% Model:              2D_2018_fixed_bottom_liquid__voltage_sweeps__2_wd_0p5mps.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jun 24 2021, 15:10
% Table:              Probe Table 6 - 
% Time (s)               y-fluid_thickness (mm), droplet_gap
0                        0.10000000216351962
9.375E-5                 0.09999929444656558
1.703523452348464E-4     0.09999779016597876
3.235570357045392E-4     0.09998854620439429
4.76761726174232E-4      0.09996819830968831
7.831711071136176E-4     0.09986091034554223
0.0010895804880530031    0.09966332575674346
0.0017023992499317743    0.09873476259996283
0.0023152180118105456    0.09711613903933165
0.003540855535568088     0.09007449267483267
0.0047664930593256305    0.07837139843192834
0.005992130583083173     0.061332300216458774
0.005992130583083173     0.061332300216458774
0.007217768106840715     0.03860327347093764
0.007217768106840715     0.03860327347093764
0.007830586868719486     0.025921440404596402
0.007830586868719486     0.025921440404596402
0.008443405630598257     0.012724585031216162
0.008443405630598257     0.012718192775134068
0.008749815011537643     0.006870071858000853
0.008749815011537643     0.00687028037751761
0.008903019702007336     0.004570401115809152
0.008903019702007336     0.004569701816221298
0.008979622047242182     0.0036703283908950946
0.009056224392477028     0.0030172698307537847
0.009056224392477028     0.003017287305558808
0.009132826737711874     0.0025777159894913547
0.00920942908294672      0.0022591810099909654
0.00920942908294672      0.002259231610210726
0.009347313304369444     0.0019234238752131698
0.009347313304369444     0.0019233278238449218
0.009416255415080807     0.0017400582192211855
0.009416255415080807     0.0017400884542149476
0.00955413963650353      0.0015246574376855983
0.00955413963650353      0.0015246714109395758
0.009623081747214893     0.0014009217444372127
0.009623081747214893     0.0014007105810470537
0.009760965968637616     0.0012836405165854436
0.009760965968637616     0.001282498641649258
0.009829908079348979     0.001201855973536562
0.009912638612202613     0.0011336953578372326
0.009912638612202613     0.001133652979603498
0.0100102606409699       0.00109109421891386
0.010107882669737188     0.001069800605157066
0.010107882669737188     0.0010702225135897359
0.010283602321518306     0.0010961607660631319
0.010283602321518306     0.0010960175645005447
0.010371462147408866     0.001107573349145262
0.010459321973299426     0.0011199891673486714
0.010459321973299426     0.001120261456168635
0.010635041625080544     0.0011489044728085762
0.010635041625080544     0.0011489025207806272
0.010722901450971104     0.0011325872292279604
0.010810761276861664     0.0011217007962376416
0.010898621102752224     0.0011198785482080878
0.010898621102752224     0.0011193115263051327
0.011023030616213257     0.001159137028279491
0.01114744012967429      0.0012059561704234369
0.01114744012967429      0.0012050985422128006
0.011371377253904148     0.0012715104838328939
0.011371377253904148     0.0012722647221631057
0.011819251502363863     0.0014857554622603117
0.011819251502363863     0.0014856912845810817
0.012043188626593721     0.001510652856852486
0.012267125750823579     0.001536983281279214
0.012267125750823579     0.0015370883033917482
0.012379094312938509     0.0015780009129618897
0.012491062875053438     0.001612554309208137
0.012603031437168368     0.0016407081708308055
0.012826968561398226     0.0017026652657705504
0.012826968561398226     0.0017046545849348088
0.013274842809857941     0.001998427612751215
0.013274842809857941     0.0020122421550482043
0.014170591306777372     0.0021020927036723494
0.014170591306777372     0.0020914631316433507
0.014618465555237088     0.0020851928023975057
0.015066339803696803     0.0021158920971002006
0.015066339803696803     0.0021356913318089712
0.015872513450924292     0.0022508792699793903
0.015872513450924292     0.0022390523467109673
0.016275600274538036     0.0022412707457860823
0.01667868709815178      0.002274288279908651
0.01667868709815178      0.0022727383735773356
0.017484860745379267     0.00241566259005831
0.017484860745379267     0.0024158428821919632
0.019097208039834244     0.0026249458585101207
0.019097208039834244     0.0026253556558815047
0.01990338168706173      0.002629642407307991
0.01990338168706173      0.002624865832122694
0.02087079006373472      0.002654711113241146
0.02087079006373472      0.002654723619105546
0.02280560681708069      0.0027982062368041467
0.02280560681708069      0.002797374994605809
0.026675240323772637     0.003027984741138523
0.026675240323772637     0.0030283949226418694
0.028610057077118608     0.00308829825267044
0.028610057077118608     0.003088340947976498
0.032479690583810554     0.0032875718681828377
0.032479690583810554     0.003287652315038178
0.040218957597194446     0.0036514549413202077
0.040218957597194446     0.0036511365498399263
0.04408859110388639      0.003790794344106594
0.04408859110388639      0.003790864913271255
0.05182785811727028      0.004065118178977166
0.05182785811727028      0.004065095377616106
0.06182785811727028      0.004367190082704697
0.06182785811727028      0.004366823844299209
0.07182785811727029      0.00464396354509216
0.07182785811727029      0.004643988894585931
0.08182785811727028      0.004844205783434939
0.08182785811727028      0.004844428948672097
0.09182785811727028      0.00503376321236591
0.10182785811727027      0.0051710753790575915
0.10182785811727027      0.005171297488534236
0.11182785811727027      0.005292760093126084
0.12182785811727026      0.005386292188616203
0.12182785811727026      0.005386344888134997
0.13182785811727027      0.005476882828500326
0.14182785811727028      0.005534063813912669
0.1518278581172703       0.005572070739602239
0.1518278581172703       0.005572052916248769
0.1618278581172703       0.005633062688634345
0.1718278581172703       0.005674920042665534
0.1818278581172703       0.005700643446037313
0.19182785811727032      0.005711827610463058
0.19182785811727032      0.005711889429528116
0.20182785811727033      0.005755135845881502
0.21182785811727034      0.005782117656767324
0.22182785811727035      0.005794519801943614
0.23182785811727036      0.0057933289724877365
0.24182785811727037      0.00579150250072007
0.24182785811727037      0.0057915468159018026
0.2518278581172704       0.005826758154001393
0.2618278581172704       0.005838942241338102
0.2718278581172704       0.005843746197755229
0.2818278581172704       0.005842067275919471
0.2918278581172704       0.005839737371275688
0.3018278581172704       0.005837463705630607
0.3018278581172704       0.005837278683157136
0.31182785811727043      0.005867480575543881
0.32182785811727044      0.005882070812366844
0.33182785811727045      0.00588652288795611
0.34182785811727046      0.0058831179760793564
0.35182785811727046      0.00587949030079896
0.3618278581172705       0.005876448975676227
