<Group>					
Detector1					
15					
151		151		151	
oct27_1350_2vpp_650rpm_288000cyc_1st_80hz_enhanced signal	T637394429605032455	oct27_1720_2vpp_650rpm_432000cyc_1st_80hz_enhanced signal	T637394429605032457	oct27_1800_2vpp_650rpm_432000cyc_1st_80hz_enhanced signal	T637394429605032459
X	Y	X	Y	X	Y
669	2758.43	669	4818.31152	669	5718.84766
670	2569.373	670	4644.21826	670	5563.74854
671	2571.37354	671	4596.19336	671	5340.61133
672	2435.335	672	4318.053	672	5095.467
673	2283.29443	673	4145.971	673	4995.40967
674	2240.28345	674	3911.8645	674	4773.287
675	2167.26538	675	3876.849	675	4574.182
676	2127.25562	676	3564.71777	676	4493.14063
677	2068.2417	677	3608.7356	677	4327.05762
678	2042.2356	678	3509.6958	678	4168.982
679	1938.21228	679	3397.652	679	3861.84253
680	1900.204	680	3206.58081	680	3866.84473
681	1818.18677	681	3033.51978	681	3836.83154
682	1766.17627	682	2990.50513	682	3595.73047
683	1709.165	683	2946.49048	683	3478.68359
684	1736.17029	684	2900.47534	684	3466.679
685	1687.16077	685	2880.46875	685	3329.62622
686	1596.14392	686	2736.423	686	3297.61426
687	1525.13147	687	2706.41382	687	3287.6106
688	1656.15491	688	2515.35742	688	3247.596
689	1538.13367	689	2515.35742	689	3065.531
690	1500.1272	690	2601.38232	690	3083.537
691	1480.12378	691	2365.31616	691	2988.50464
692	1517.13	692	2327.306	692	2792.44043
693	1449.11865	693	2295.29761	693	2827.45166
694	1467.12158	694	2238.283	694	2651.39722
695	1427.11511	695	2125.25513	695	2689.40869
696	1377.10718	696	2090.24683	696	2494.35156
697	1294.0946	697	2021.23083	697	2548.367
698	1300.09546	698	1980.22156	698	2439.33618
699	1286.09351	699	1930.21045	699	2362.31519
700	1234.086	700	1852.19385	700	2276.29272
</Group>					
