Style,Standard
Append Mode,1
Fill Mode,0
Capacity,100000
Count,32307
Base Time Seconds,1604344012
Base Time Fractional,.418573020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
57,225894.616549,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999871715903,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.300383980
58,224926.2555109,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999867245555,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.369699020
59,227583.6424521,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884083867,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.439008680
60,227936.3969167,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999873206019,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.508341560
61,228343.8934314,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999864786863,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.577665060
62,230351.0114443,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999881401658,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.646987660
63,230732.9828348,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999882519245,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.716315500
64,231753.7338457,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999876037240,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.785621000
65,233028.8277097,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999875962734,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.854946340
66,233744.9054092,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999874249101,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.924277580
67,234759.2388313,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999877825379,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:56,.993593000
68,235779.8781824,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999880731106,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.062903920
69,236559.019286,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999879837036,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.132221800
70,237596.1417573,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999878793955,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.201538120
71,238466.7611548,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999880135059,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.270878820
72,239461.3047983,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999886021018,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.340209960
73,240481.2705924,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884083867,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.409529060
74,241322.1009131,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999883860350,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.478847860
75,242414.6661156,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999877303839,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.548164280
76,243194.321268,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999868735671,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.617499720
77,242999.0602132,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999877378345,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.686814880
78,244651.6738656,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999885350466,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.756145320
79,249548.6625889,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999852344394,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.825473460
80,246995.4275499,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999878570437,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.894796180
81,247962.7392444,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999882891774,Volt DC,.1,T,2W,F,F,11/02/2020,19:06:57,.964111440
