Style,Standard
Append Mode,1
Fill Mode,0
Capacity,100000
Count,8113
Base Time Seconds,1604346720
Base Time Fractional,.397692940
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,83887.04655051,Ohm,100000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999959260225,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:00,.397692940
2,97482.604597,Ohm,100000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999970659614,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:00,.467067520
3,143040.6589084,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999977141619,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:00,.776327880
4,151121.5255516,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999958291650,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:00,.845681780
5,160767.5841916,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999911800027,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:00,.915019320
6,173532.3223057,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999852344394,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:00,.984330960
7,179471.0634636,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999871566892,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.053638440
8,190012.6548538,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999858006835,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.122947980
9,191102.4295548,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999877378345,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.192249200
10,201197.0404772,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999848023057,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.261575000
11,203199.9051084,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888777733,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.330892320
12,205151.6736505,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890193343,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.400203000
13,210390.9312427,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999900251627,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.469521540
14,217450.3738077,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999883338809,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.538837080
15,226438.1635431,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999899655581,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.608170620
16,232626.0544938,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891832471,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.677471740
17,236059.5550466,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999901443720,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.746797500
18,245734.9197531,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999877229333,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.816140820
19,247526.0097959,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999893620610,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.885469840
20,252557.5183974,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999900847673,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:01,.954786680
21,260336.1028529,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891161919,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.024119460
22,263865.3093331,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999907255173,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.093429100
23,272606.5326778,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898239970,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.162747240
24,275229.2215938,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999911800027,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.232068740
25,280867.5997623,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999907776713,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.301381740
26,287303.5890244,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999906435609,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.370679600
27,287309.1521306,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999914854765,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.439984240
28,294278.6949558,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999902412295,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.509311260
29,299536.0753661,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999900847673,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.578621260
30,300634.9221637,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999895930290,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.647968640
31,304281.3415813,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884083867,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.717297140
32,304934.5989992,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898090959,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.786609100
33,310800.5842374,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890044332,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.855922580
34,309206.1741064,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999906510115,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.925242680
35,313758.7053631,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999884307384,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:02,.994561960
36,320375.0578485,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999883040786,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.063878020
37,323032.0525552,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897941947,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.133182640
38,326711.9258843,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897941947,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.202495460
39,331569.6356817,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999911054969,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.271805180
40,323885.5127666,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999921783805,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.341130980
41,330863.9737002,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999906733632,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.410440360
42,331481.0634483,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894365668,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.479760260
43,333158.3325998,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898388982,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.549068920
44,335565.8652691,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999912470579,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.618380940
45,331602.420521,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999935939908,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.687701140
46,330929.0000129,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937430024,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.757016640
47,327523.6171648,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999922081828,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.826340500
48,293306.7668347,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999945253134,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.895654760
49,305668.6512227,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999977588654,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:03,.964966900
50,309652.9599867,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999903753400,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.034269480
51,334499.7139455,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999838486314,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.103591300
52,322338.5783863,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905243516,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.172900560
53,322171.4118641,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891310930,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.242222880
54,321181.6743471,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894142151,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.311534540
55,296788.0614791,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999931618571,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.380843200
56,314629.5010091,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999831706285,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.450138960
57,314663.9197603,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999832600355,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.519429980
58,312159.5190378,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898985028,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.588745160
59,336246.1219469,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999925509095,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.658058220
60,337375.9477978,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999955087900,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.727363400
61,349330.1139096,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999917984009,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.796696920
62,356330.7707879,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999912470579,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.866020760
63,354771.1261402,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898090959,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:04,.935340280
64,357605.8783667,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999921485782,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.004660800
65,359857.6102254,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999907553196,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.073965100
66,364605.8300722,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999906510115,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.143276060
67,368863.2313535,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999903902411,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.212600660
68,372878.299331,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999909788370,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.281902680
69,374799.0905031,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999910980463,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.351211380
70,379420.3267258,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999908000231,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.420512600
71,380232.4913861,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905019999,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.489829640
72,384439.0118161,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999908149242,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.559152680
73,376552.9908914,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999918058515,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.628467240
74,378340.1205792,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999926105142,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.697785060
75,375058.4706524,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905392528,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.767099600
76,377236.0057139,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999906510115,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.836416520
77,373265.2145978,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999902263284,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.905735340
78,375625.9727669,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999902263284,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:05,.975043280
79,376779.9058184,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999917611480,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.044366980
80,380698.9792569,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999936237931,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.113678240
81,393819.6512944,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999924764037,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.182984260
82,386682.5103479,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999919250607,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.252287240
83,373981.1449808,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999924913049,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.321599900
84,372885.2400525,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999902859330,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.390932000
85,384133.6006848,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999907180667,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.460281400
86,394661.003827,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999904200435,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.529615000
87,391413.8362853,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999909713864,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.598968420
88,373196.4494234,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999948754907,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.668279860
89,388575.7999507,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999932214618,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.737598420
90,389634.446727,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999914184213,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.806917520
91,389408.4006806,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999921113253,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.876246820
92,398441.943655,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999944508076,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:06,.945564160
93,398453.0811107,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999929085374,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.014880260
94,393379.5119173,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999930649996,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.084195360
95,413416.0389747,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999916791916,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.153528120
96,411012.7835073,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999920889735,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.222853820
97,408821.6415979,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999919474125,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.292160820
98,409730.7979366,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999928563833,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.361468360
99,415021.8330937,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999920740724,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.430776320
100,419275.0928415,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905467033,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.500102460
101,429597.1977478,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999895706773,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.569413440
102,428141.2843769,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999891832471,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.638732240
103,421088.6664576,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999928936362,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.708066960
104,424122.7192104,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999922081828,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.777383780
105,421541.7947287,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999928340316,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.846715460
106,425212.4640083,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905467033,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.916043100
107,424825.7146927,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999900251627,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:07,.985369740
108,425206.2408321,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999909564853,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.054677640
109,424970.9991176,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999921038747,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.123993420
110,431308.9123041,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999934896827,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.193331440
111,433153.5682327,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999924018979,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.262638080
112,465745.460139,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890416861,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.331962720
113,459818.1234098,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999910682440,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.401281440
114,469035.3405284,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999920740724,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.470598600
115,464608.0227333,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999922379851,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.539923540
116,455268.321162,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999918282032,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.609248820
117,449399.7262437,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999942645431,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.678566880
118,456067.1719228,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999902635813,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.747873980
119,465972.088137,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999870449305,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.817198140
120,466240.8998696,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999903157353,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.886518620
121,453050.2684253,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937579036,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:08,.955823260
122,456007.002226,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999904274940,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.025147000
123,450546.0320396,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999896079302,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.094471100
124,438396.4646009,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999929159880,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.163779200
125,441716.5526481,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999914035201,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.233106460
126,437899.0206817,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999916791916,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.302430100
127,442439.6041186,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999935939908,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.371736900
128,430248.4275777,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999920815229,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.441066000
129,458535.7994427,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898388982,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.510394120
130,425595.6572313,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999927595258,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.579716600
131,426256.1853198,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999946892262,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.649032800
132,433671.1272078,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999949947000,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.718370980
133,443626.0828015,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999915227294,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.787682060
134,441749.0639657,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999938100576,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.857000240
135,472051.4985188,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999890938401,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.926331080
136,466724.293378,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905765057,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:09,.995647340
137,456651.3297266,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999911576509,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.064952280
138,464519.4747396,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898687005,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.134260360
139,470416.4166554,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999894589186,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.203563620
140,461023.1898884,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999914184213,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.272887540
141,464281.6102569,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999897345901,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.342222540
142,447625.1091459,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999915078282,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.411543160
143,446927.1901952,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999922007322,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.480874680
144,455848.6531603,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999898836017,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.550191300
145,463363.8961239,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999909788370,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.619536640
146,449405.3665571,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999922305346,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.688848360
147,451290.94243,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999934598804,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.758192060
148,441946.8677533,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999940186739,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.827521600
149,457752.8732713,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999905392528,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.896848580
150,461010.7314544,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999918282032,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:10,.966161980
151,431897.3565246,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999934673309,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.035475180
152,440348.8756788,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999935939908,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.104786640
153,448551.0205799,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999933108687,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.174102680
154,431830.0144098,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937579036,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.243435460
155,471073.007038,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999904274940,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.312765440
156,451069.8794236,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999922528863,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.382082540
157,452889.8475557,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999920368195,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.451400380
158,455308.4070982,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999888628721,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.520735700
159,426668.3523895,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999937653542,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.590046580
160,389339.7996492,Ohm,1000000,5.5,F,F,F,F,F,F,Front,F,Main,0.0999971032143,Volt DC,.1,T,2W,F,F,11/02/2020,19:52:11,.659373800
